strategy,seed,episode,total_interest,months,avg_utilization,final_debt,all_paid,credit_proxy_score
PPO,4242,0,1562.95,10,0.1976,0.0,True,817.4
MinimumOnly,4242,0,2004.04,10,0.1929,0.0,True,818.2
Snowball,4242,0,2622.95,11,0.2099,0.0,True,815.4
Avalanche,4242,0,1589.07,10,0.2108,0.0,True,815.2
NormalizedAvalanche,4242,0,1936.36,9,0.2107,0.0,True,815.2
PPO,4242,1,43857.15,60,0.3675,25410.78,False,685.6
MinimumOnly,4242,1,43862.8,60,0.3675,25416.43,False,685.6
Snowball,4242,1,43857.16,60,0.3675,25410.79,False,685.6
Avalanche,4242,1,43857.08,60,0.3675,25410.71,False,685.6
NormalizedAvalanche,4242,1,43857.09,60,0.3675,25410.72,False,685.6
PPO,4242,2,2083.92,12,0.1731,0.0,True,821.4
MinimumOnly,4242,2,2401.21,12,0.1751,0.0,True,821.1
Snowball,4242,2,2815.31,13,0.1885,0.0,True,818.9
Avalanche,4242,2,2204.81,13,0.1738,0.0,True,821.3
NormalizedAvalanche,4242,2,2191.32,12,0.1701,0.0,True,821.9
PPO,4242,3,1759.23,7,0.1641,0.0,True,822.9
MinimumOnly,4242,3,2169.32,7,0.1631,0.0,True,823.1
Snowball,4242,3,2627.41,7,0.1892,0.0,True,818.8
Avalanche,4242,3,1759.35,7,0.1719,0.0,True,821.6
NormalizedAvalanche,4242,3,2080.17,6,0.1824,0.0,True,819.9
PPO,4242,4,3532.26,18,0.2211,0.0,True,813.5
MinimumOnly,4242,4,3584.3,19,0.2079,0.0,True,815.7
Snowball,4242,4,3761.33,19,0.2224,0.0,True,813.3
Avalanche,4242,4,3538.07,19,0.2171,0.0,True,814.2
NormalizedAvalanche,4242,4,3596.75,18,0.2172,0.0,True,814.2
PPO,4242,5,1813.9,8,0.1681,0.0,True,822.3
MinimumOnly,4242,5,1730.84,7,0.1857,0.0,True,819.4
Snowball,4242,5,1967.52,8,0.2035,0.0,True,816.4
Avalanche,4242,5,1858.21,8,0.1936,0.0,True,818.1
NormalizedAvalanche,4242,5,1772.42,7,0.1855,0.0,True,819.4
PPO,4242,6,561.43,8,0.2492,0.0,True,808.9
MinimumOnly,4242,6,542.09,8,0.2405,0.0,True,810.3
Snowball,4242,6,528.74,8,0.2444,0.0,True,809.7
Avalanche,4242,6,528.74,8,0.2444,0.0,True,809.7
NormalizedAvalanche,4242,6,567.4,8,0.2261,0.0,True,812.7
PPO,4242,7,1803.85,12,0.171,0.0,True,821.8
MinimumOnly,4242,7,1877.43,11,0.18,0.0,True,820.3
Snowball,4242,7,1891.35,12,0.1724,0.0,True,821.6
Avalanche,4242,7,1718.38,12,0.1677,0.0,True,822.3
NormalizedAvalanche,4242,7,1890.25,11,0.1735,0.0,True,821.4
PPO,4242,8,2021.71,18,0.2113,0.0,True,815.1
MinimumOnly,4242,8,2371.01,18,0.2118,0.0,True,815.1
Snowball,4242,8,2706.99,19,0.2105,0.0,True,815.3
Avalanche,4242,8,2064.67,18,0.2178,0.0,True,814.1
NormalizedAvalanche,4242,8,2280.67,18,0.2109,0.0,True,815.2
PPO,4242,9,9850.85,20,0.2428,0.0,True,809.9
MinimumOnly,4242,9,9905.85,20,0.2387,0.0,True,810.6
Snowball,4242,9,9675.76,20,0.2422,0.0,True,810.0
Avalanche,4242,9,9675.76,20,0.2422,0.0,True,810.0
NormalizedAvalanche,4242,9,9940.72,19,0.2512,0.0,True,808.6
PPO,4242,10,5087.82,24,0.2293,0.0,True,812.2
MinimumOnly,4242,10,5420.94,24,0.233,0.0,True,811.6
Snowball,4242,10,5657.13,25,0.2317,0.0,True,811.8
Avalanche,4242,10,5214.22,25,0.2288,0.0,True,812.2
NormalizedAvalanche,4242,10,5532.28,24,0.2321,0.0,True,811.7
PPO,4242,11,5453.87,22,0.3027,0.0,True,800.1
MinimumOnly,4242,11,6159.38,22,0.3128,0.0,True,798.4
Snowball,4242,11,6718.85,23,0.3231,0.0,True,796.7
Avalanche,4242,11,5442.69,23,0.2904,0.0,True,802.1
NormalizedAvalanche,4242,11,5846.48,22,0.3062,0.0,True,799.5
PPO,4242,12,4277.84,12,0.1964,0.0,True,817.6
MinimumOnly,4242,12,4088.14,11,0.204,0.0,True,816.3
Snowball,4242,12,4375.04,12,0.2036,0.0,True,816.4
Avalanche,4242,12,4235.4,12,0.2006,0.0,True,816.9
NormalizedAvalanche,4242,12,4176.87,11,0.2024,0.0,True,816.6
PPO,4242,13,2204.35,13,0.2479,0.0,True,809.1
MinimumOnly,4242,13,2261.22,13,0.2649,0.0,True,806.3
Snowball,4242,13,2370.8,14,0.2657,0.0,True,806.2
Avalanche,4242,13,2315.73,14,0.262,0.0,True,806.8
NormalizedAvalanche,4242,13,2280.09,13,0.2466,0.0,True,809.3
PPO,4242,14,10214.1,21,0.2176,0.0,True,814.1
MinimumOnly,4242,14,10660.08,21,0.2178,0.0,True,814.1
Snowball,4242,14,11420.28,22,0.2183,0.0,True,814.0
Avalanche,4242,14,9799.21,21,0.2192,0.0,True,813.8
NormalizedAvalanche,4242,14,10284.89,20,0.2268,0.0,True,812.6
PPO,4242,15,15514.39,41,0.2676,0.0,True,805.9
MinimumOnly,4242,15,16897.41,42,0.2653,0.0,True,806.2
Snowball,4242,15,16207.86,42,0.2679,0.0,True,805.8
Avalanche,4242,15,15458.18,41,0.2682,0.0,True,805.8
NormalizedAvalanche,4242,15,17441.96,42,0.2678,0.0,True,805.8
PPO,4242,16,10285.58,35,0.2468,0.0,True,809.3
MinimumOnly,4242,16,12704.81,36,0.2482,0.0,True,809.0
Snowball,4242,16,12074.87,36,0.2491,0.0,True,808.9
Avalanche,4242,16,10106.57,35,0.2478,0.0,True,809.1
NormalizedAvalanche,4242,16,12873.11,36,0.249,0.0,True,808.9
PPO,4242,17,2775.84,11,0.2435,0.0,True,809.8
MinimumOnly,4242,17,3412.29,11,0.2341,0.0,True,811.4
Snowball,4242,17,4386.51,12,0.2502,0.0,True,808.7
Avalanche,4242,17,2743.55,11,0.2471,0.0,True,809.2
NormalizedAvalanche,4242,17,3352.96,11,0.2281,0.0,True,812.4
PPO,4242,18,3647.83,14,0.1769,0.0,True,820.8
MinimumOnly,4242,18,4914.55,14,0.1806,0.0,True,820.2
Snowball,4242,18,5498.5,15,0.1831,0.0,True,819.8
Avalanche,4242,18,3645.7,14,0.1773,0.0,True,820.7
NormalizedAvalanche,4242,18,4108.38,14,0.1735,0.0,True,821.4
PPO,4242,19,7816.19,20,0.2073,0.0,True,815.8
MinimumOnly,4242,19,7949.25,21,0.1988,0.0,True,817.2
Snowball,4242,19,7854.32,21,0.2015,0.0,True,816.7
Avalanche,4242,19,7725.31,20,0.2091,0.0,True,815.5
NormalizedAvalanche,4242,19,7987.8,20,0.2073,0.0,True,815.8
PPO,4242,20,3325.46,18,0.2261,0.0,True,812.7
MinimumOnly,4242,20,3411.78,19,0.2179,0.0,True,814.0
Snowball,4242,20,3354.32,19,0.2325,0.0,True,811.6
Avalanche,4242,20,3354.32,19,0.2325,0.0,True,811.6
NormalizedAvalanche,4242,20,3545.34,18,0.2265,0.0,True,812.6
PPO,4242,21,14479.01,37,0.3637,0.0,True,790.0
MinimumOnly,4242,21,15141.32,37,0.3731,0.0,True,788.4
Snowball,4242,21,15537.54,38,0.3714,0.0,True,788.7
Avalanche,4242,21,14624.21,38,0.3605,0.0,True,790.5
NormalizedAvalanche,4242,21,14701.05,37,0.3657,0.0,True,789.7
PPO,4242,22,1614.33,15,0.1824,0.0,True,819.9
MinimumOnly,4242,22,1931.08,14,0.1933,0.0,True,818.1
Snowball,4242,22,1892.14,15,0.1892,0.0,True,818.8
Avalanche,4242,22,1568.17,15,0.1795,0.0,True,820.4
NormalizedAvalanche,4242,22,1897.28,14,0.1883,0.0,True,818.9
PPO,4242,23,6695.79,18,0.3402,0.0,True,793.9
MinimumOnly,4242,23,7749.64,18,0.3457,0.0,True,793.0
Snowball,4242,23,8301.63,19,0.3405,0.0,True,793.8
Avalanche,4242,23,6356.77,17,0.3586,0.0,True,790.8
NormalizedAvalanche,4242,23,7369.59,18,0.3419,0.0,True,793.6
PPO,4242,24,4295.23,24,0.2339,0.0,True,811.4
MinimumOnly,4242,24,4654.52,25,0.2289,0.0,True,812.2
Snowball,4242,24,4714.17,25,0.2416,0.0,True,810.1
Avalanche,4242,24,4333.34,25,0.2288,0.0,True,812.2
NormalizedAvalanche,4242,24,4622.65,24,0.2355,0.0,True,811.1
PPO,4242,25,9176.49,22,0.1906,0.0,True,818.6
MinimumOnly,4242,25,9285.92,22,0.1909,0.0,True,818.5
Snowball,4242,25,9840.66,22,0.2018,0.0,True,816.7
Avalanche,4242,25,8984.51,22,0.1957,0.0,True,817.7
NormalizedAvalanche,4242,25,9058.69,21,0.1969,0.0,True,817.5
PPO,4242,26,1465.16,6,0.1743,0.0,True,821.2
MinimumOnly,4242,26,1554.41,5,0.2114,0.0,True,815.1
Snowball,4242,26,2037.29,6,0.2547,0.0,True,808.0
Avalanche,4242,26,1458.77,6,0.1892,0.0,True,818.8
NormalizedAvalanche,4242,26,1434.2,5,0.1999,0.0,True,817.0
PPO,4242,27,37353.67,60,0.3497,21619.75,False,687.0
MinimumOnly,4242,27,37353.67,60,0.3497,21619.75,False,687.0
Snowball,4242,27,37353.67,60,0.3497,21619.75,False,687.0
Avalanche,4242,27,37353.67,60,0.3497,21619.75,False,687.0
NormalizedAvalanche,4242,27,37353.67,60,0.3497,21619.75,False,687.0
PPO,4242,28,663.44,4,0.1405,0.0,True,826.8
MinimumOnly,4242,28,682.96,5,0.1041,0.0,True,832.8
Snowball,4242,28,787.94,5,0.142,0.0,True,826.6
Avalanche,4242,28,782.66,5,0.1535,0.0,True,824.7
NormalizedAvalanche,4242,28,650.44,4,0.1242,0.0,True,829.5
PPO,4242,29,467.73,18,0.3088,0.0,True,799.1
MinimumOnly,4242,29,457.39,18,0.299,0.0,True,800.7
Snowball,4242,29,504.57,19,0.318,0.0,True,797.5
Avalanche,4242,29,504.57,19,0.318,0.0,True,797.5
NormalizedAvalanche,4242,29,454.8,18,0.2915,0.0,True,801.9
PPO,4242,30,11146.94,41,0.3398,0.0,True,793.9
MinimumOnly,4242,30,12384.47,42,0.3398,0.0,True,793.9
Snowball,4242,30,10721.75,41,0.3397,0.0,True,794.0
Avalanche,4242,30,10721.75,41,0.3397,0.0,True,794.0
NormalizedAvalanche,4242,30,13333.3,42,0.3457,0.0,True,793.0
PPO,4242,31,2941.59,13,0.2621,0.0,True,806.8
MinimumOnly,4242,31,3076.68,13,0.2589,0.0,True,807.3
Snowball,4242,31,3205.32,13,0.2727,0.0,True,805.0
Avalanche,4242,31,2859.73,13,0.2723,0.0,True,805.1
NormalizedAvalanche,4242,31,3003.24,13,0.254,0.0,True,808.1
PPO,4242,32,4736.31,11,0.2001,0.0,True,817.0
MinimumOnly,4242,32,5230.15,11,0.1999,0.0,True,817.0
Snowball,4242,32,6093.32,12,0.2027,0.0,True,816.6
Avalanche,4242,32,4749.25,11,0.2045,0.0,True,816.3
NormalizedAvalanche,4242,32,4883.93,11,0.1953,0.0,True,817.8
PPO,4242,33,6001.1,11,0.1933,0.0,True,818.1
MinimumOnly,4242,33,6461.63,11,0.1934,0.0,True,818.1
Snowball,4242,33,7316.63,12,0.1898,0.0,True,818.7
Avalanche,4242,33,5806.78,11,0.1957,0.0,True,817.7
NormalizedAvalanche,4242,33,6398.68,12,0.1764,0.0,True,820.9
PPO,4242,34,35212.22,60,0.2995,21165.54,False,704.7
MinimumOnly,4242,34,35237.44,60,0.2995,21190.76,False,704.6
Snowball,4242,34,35215.97,60,0.2995,21169.28,False,704.7
Avalanche,4242,34,35212.22,60,0.2995,21165.54,False,704.7
NormalizedAvalanche,4242,34,35236.13,60,0.2995,21189.45,False,704.6
PPO,4242,35,3535.19,20,0.2603,0.0,True,807.1
MinimumOnly,4242,35,3559.61,20,0.259,0.0,True,807.3
Snowball,4242,35,3718.92,20,0.2691,0.0,True,805.6
Avalanche,4242,35,3566.56,20,0.2667,0.0,True,806.0
NormalizedAvalanche,4242,35,3507.51,19,0.2696,0.0,True,805.5
PPO,4242,36,555.46,6,0.1625,0.0,True,823.2
MinimumOnly,4242,36,533.03,6,0.1453,0.0,True,826.0
Snowball,4242,36,718.07,7,0.1936,0.0,True,818.1
Avalanche,4242,36,583.66,6,0.1942,0.0,True,818.0
NormalizedAvalanche,4242,36,500.71,6,0.1366,0.0,True,827.5
PPO,4242,37,16574.95,60,0.3634,12214.47,False,705.9
MinimumOnly,4242,37,16693.5,60,0.3637,12333.02,False,705.1
Snowball,4242,37,16574.95,60,0.3634,12214.47,False,705.9
Avalanche,4242,37,16574.95,60,0.3634,12214.47,False,705.9
NormalizedAvalanche,4242,37,16595.73,60,0.3634,12235.25,False,705.8
PPO,4242,38,2650.86,10,0.1805,0.0,True,820.2
MinimumOnly,4242,38,3158.3,10,0.1841,0.0,True,819.6
Snowball,4242,38,3554.46,11,0.1856,0.0,True,819.4
Avalanche,4242,38,2666.36,11,0.1748,0.0,True,821.2
NormalizedAvalanche,4242,38,2800.01,10,0.1807,0.0,True,820.2
PPO,4242,39,5394.39,32,0.2423,0.0,True,810.0
MinimumOnly,4242,39,6013.05,33,0.2374,0.0,True,810.8
Snowball,4242,39,5197.2,33,0.2362,0.0,True,811.0
Avalanche,4242,39,5197.2,33,0.2362,0.0,True,811.0
NormalizedAvalanche,4242,39,5602.23,32,0.241,0.0,True,810.2
PPO,4242,40,4144.72,14,0.2856,0.0,True,802.9
MinimumOnly,4242,40,4555.04,14,0.3015,0.0,True,800.3
Snowball,4242,40,4536.94,14,0.2975,0.0,True,800.9
Avalanche,4242,40,4105.52,14,0.2869,0.0,True,802.7
NormalizedAvalanche,4242,40,4301.39,14,0.287,0.0,True,802.6
PPO,4242,41,2602.93,14,0.1952,0.0,True,817.8
MinimumOnly,4242,41,2657.99,13,0.2089,0.0,True,815.5
Snowball,4242,41,2721.51,13,0.2254,0.0,True,812.8
Avalanche,4242,41,2721.51,13,0.2254,0.0,True,812.8
NormalizedAvalanche,4242,41,2747.91,13,0.2074,0.0,True,815.8
PPO,4242,42,1373.21,10,0.141,0.0,True,826.7
MinimumOnly,4242,42,1765.89,9,0.1563,0.0,True,824.2
Snowball,4242,42,2063.56,9,0.1763,0.0,True,820.9
Avalanche,4242,42,1349.21,10,0.1467,0.0,True,825.8
NormalizedAvalanche,4242,42,1624.23,9,0.1608,0.0,True,823.5
PPO,4242,43,1486.66,9,0.1822,0.0,True,819.9
MinimumOnly,4242,43,1770.31,9,0.1871,0.0,True,819.1
Snowball,4242,43,2009.15,10,0.186,0.0,True,819.3
Avalanche,4242,43,1649.05,10,0.1923,0.0,True,818.3
NormalizedAvalanche,4242,43,1607.61,9,0.1832,0.0,True,819.8
PPO,4242,44,7698.32,39,0.2681,0.0,True,805.8
MinimumOnly,4242,44,8655.39,41,0.2614,0.0,True,806.9
Snowball,4242,44,9166.42,42,0.2625,0.0,True,806.7
Avalanche,4242,44,7714.66,40,0.2643,0.0,True,806.4
NormalizedAvalanche,4242,44,8468.45,40,0.2664,0.0,True,806.1
PPO,4242,45,4674.28,32,0.3094,0.0,True,798.9
MinimumOnly,4242,45,5898.48,33,0.3088,0.0,True,799.0
Snowball,4242,45,6772.73,35,0.3017,0.0,True,800.2
Avalanche,4242,45,4555.33,32,0.3083,0.0,True,799.1
NormalizedAvalanche,4242,45,5667.59,33,0.3073,0.0,True,799.3
PPO,4242,46,2997.8,9,0.2495,0.0,True,808.8
MinimumOnly,4242,46,3042.03,9,0.2378,0.0,True,810.8
Snowball,4242,46,3349.5,10,0.2423,0.0,True,810.0
Avalanche,4242,46,2919.4,10,0.2242,0.0,True,813.0
NormalizedAvalanche,4242,46,2868.83,9,0.2249,0.0,True,812.9
PPO,4242,47,1839.85,10,0.1843,0.0,True,819.6
MinimumOnly,4242,47,1944.91,10,0.1831,0.0,True,819.8
Snowball,4242,47,2180.83,11,0.1783,0.0,True,820.6
Avalanche,4242,47,1911.55,11,0.1856,0.0,True,819.4
NormalizedAvalanche,4242,47,1903.25,10,0.1811,0.0,True,820.1
PPO,4242,48,3000.77,11,0.2147,0.0,True,814.6
MinimumOnly,4242,48,3293.01,11,0.2099,0.0,True,815.4
Snowball,4242,48,2965.25,11,0.2168,0.0,True,814.2
Avalanche,4242,48,2965.25,11,0.2168,0.0,True,814.2
NormalizedAvalanche,4242,48,3026.68,10,0.2216,0.0,True,813.4
PPO,4242,49,1418.86,9,0.2466,0.0,True,809.3
MinimumOnly,4242,49,1468.61,9,0.2415,0.0,True,810.1
Snowball,4242,49,1444.86,9,0.2507,0.0,True,808.6
Avalanche,4242,49,1410.76,9,0.247,0.0,True,809.2
NormalizedAvalanche,4242,49,1444.72,8,0.2504,0.0,True,808.7
PPO,4242,50,4885.42,14,0.2813,0.0,True,803.6
MinimumOnly,4242,50,5436.23,14,0.2765,0.0,True,804.4
Snowball,4242,50,6411.96,15,0.2844,0.0,True,803.1
Avalanche,4242,50,5087.07,15,0.2802,0.0,True,803.8
NormalizedAvalanche,4242,50,5379.93,14,0.2732,0.0,True,804.9
PPO,4242,51,51210.59,60,0.4048,26596.93,False,677.9
MinimumOnly,4242,51,51210.59,60,0.4048,26596.93,False,677.9
Snowball,4242,51,51210.59,60,0.4048,26596.93,False,677.9
Avalanche,4242,51,51210.59,60,0.4048,26596.93,False,677.9
NormalizedAvalanche,4242,51,51210.59,60,0.4048,26596.93,False,677.9
PPO,4242,52,9258.52,17,0.222,0.0,True,813.4
MinimumOnly,4242,52,9800.91,17,0.2226,0.0,True,813.3
Snowball,4242,52,10594.68,18,0.2226,0.0,True,813.3
Avalanche,4242,52,8704.1,17,0.2225,0.0,True,813.3
NormalizedAvalanche,4242,52,9435.16,17,0.2216,0.0,True,813.4
PPO,4242,53,1050.62,6,0.2102,0.0,True,815.3
MinimumOnly,4242,53,1237.2,6,0.2379,0.0,True,810.8
Snowball,4242,53,1491.19,6,0.2983,0.0,True,800.8
Avalanche,4242,53,1222.17,7,0.2366,0.0,True,811.0
NormalizedAvalanche,4242,53,1136.17,6,0.2138,0.0,True,814.7
PPO,4242,54,6527.84,16,0.2453,0.0,True,809.5
MinimumOnly,4242,54,7116.38,17,0.2339,0.0,True,811.4
Snowball,4242,54,6733.68,17,0.2325,0.0,True,811.6
Avalanche,4242,54,6318.25,16,0.2459,0.0,True,809.4
NormalizedAvalanche,4242,54,7189.61,17,0.2334,0.0,True,811.5
PPO,4242,55,2416.84,10,0.198,0.0,True,817.3
MinimumOnly,4242,55,2887.78,10,0.1914,0.0,True,818.4
Snowball,4242,55,2809.88,10,0.2054,0.0,True,816.1
Avalanche,4242,55,2513.31,10,0.21,0.0,True,815.3
NormalizedAvalanche,4242,55,2548.0,9,0.2043,0.0,True,816.3
PPO,4242,56,480.61,7,0.2489,0.0,True,808.9
MinimumOnly,4242,56,601.02,8,0.2049,0.0,True,816.2
Snowball,4242,56,747.02,8,0.2313,0.0,True,811.8
Avalanche,4242,56,465.37,7,0.2471,0.0,True,809.2
NormalizedAvalanche,4242,56,586.23,7,0.2308,0.0,True,811.9
PPO,4242,57,12719.7,49,0.2732,0.0,True,804.9
MinimumOnly,4242,57,14770.98,51,0.2741,0.0,True,804.8
Snowball,4242,57,15339.55,52,0.2727,0.0,True,805.0
Avalanche,4242,57,12575.96,49,0.2726,0.0,True,805.0
NormalizedAvalanche,4242,57,12867.45,48,0.2781,0.0,True,804.1
PPO,4242,58,4394.77,12,0.2345,0.0,True,811.3
MinimumOnly,4242,58,4868.33,12,0.2342,0.0,True,811.4
Snowball,4242,58,5243.14,12,0.2447,0.0,True,809.6
Avalanche,4242,58,4475.67,12,0.2412,0.0,True,810.2
NormalizedAvalanche,4242,58,4402.61,11,0.2465,0.0,True,809.3
PPO,4242,59,2993.94,9,0.1643,0.0,True,822.9
MinimumOnly,4242,59,3101.3,9,0.1612,0.0,True,823.4
Snowball,4242,59,3307.49,9,0.1715,0.0,True,821.7
Avalanche,4242,59,3158.84,10,0.1708,0.0,True,821.8
NormalizedAvalanche,4242,59,2933.57,8,0.1785,0.0,True,820.5
PPO,4242,60,258.88,5,0.1281,0.0,True,828.9
MinimumOnly,4242,60,252.2,4,0.1379,0.0,True,827.2
Snowball,4242,60,328.9,5,0.1694,0.0,True,822.0
Avalanche,4242,60,293.98,5,0.1596,0.0,True,823.7
NormalizedAvalanche,4242,60,289.13,4,0.1564,0.0,True,824.2
PPO,4242,61,1863.81,10,0.1967,0.0,True,817.5
MinimumOnly,4242,61,1896.04,10,0.1957,0.0,True,817.7
Snowball,4242,61,1756.02,10,0.2146,0.0,True,814.6
Avalanche,4242,61,1756.02,10,0.2146,0.0,True,814.6
NormalizedAvalanche,4242,61,1870.96,10,0.1953,0.0,True,817.8
PPO,4242,62,23328.55,60,0.3216,19390.81,False,691.6
MinimumOnly,4242,62,23328.55,60,0.3216,19390.81,False,691.6
Snowball,4242,62,23328.55,60,0.3216,19390.81,False,691.6
Avalanche,4242,62,23328.55,60,0.3216,19390.81,False,691.6
NormalizedAvalanche,4242,62,23328.55,60,0.3216,19390.81,False,691.6
PPO,4242,63,5302.96,18,0.1798,0.0,True,820.3
MinimumOnly,4242,63,6004.49,18,0.1828,0.0,True,819.8
Snowball,4242,63,6808.63,19,0.1874,0.0,True,819.1
Avalanche,4242,63,5283.28,19,0.1751,0.0,True,821.1
NormalizedAvalanche,4242,63,5630.72,18,0.1805,0.0,True,820.2
PPO,4242,64,10968.26,40,0.2376,0.0,True,810.8
MinimumOnly,4242,64,12815.56,41,0.2354,0.0,True,811.2
Snowball,4242,64,11895.52,40,0.2402,0.0,True,810.4
Avalanche,4242,64,10598.78,40,0.2375,0.0,True,810.8
NormalizedAvalanche,4242,64,12491.88,40,0.2405,0.0,True,810.3
PPO,4242,65,25166.47,60,0.464,12283.15,False,700.8
MinimumOnly,4242,65,25425.73,60,0.4644,12295.93,False,700.7
Snowball,4242,65,25006.75,60,0.4633,11951.0,False,702.9
Avalanche,4242,65,25006.75,60,0.4633,11951.0,False,702.9
NormalizedAvalanche,4242,65,25448.55,60,0.4643,12318.75,False,700.6
PPO,4242,66,1546.33,12,0.1801,0.0,True,820.3
MinimumOnly,4242,66,1680.8,11,0.1955,0.0,True,817.7
Snowball,4242,66,1594.09,12,0.1896,0.0,True,818.7
Avalanche,4242,66,1594.09,12,0.1896,0.0,True,818.7
NormalizedAvalanche,4242,66,1733.32,11,0.1931,0.0,True,818.1
PPO,4242,67,2551.18,20,0.347,0.0,True,792.7
MinimumOnly,4242,67,2447.22,20,0.3479,0.0,True,792.6
Snowball,4242,67,2410.64,20,0.3701,0.0,True,788.9
Avalanche,4242,67,2410.64,20,0.3701,0.0,True,788.9
NormalizedAvalanche,4242,67,2496.53,19,0.3633,0.0,True,790.1
PPO,4242,68,3210.66,13,0.2064,0.0,True,816.0
MinimumOnly,4242,68,3802.75,13,0.2064,0.0,True,816.0
Snowball,4242,68,4415.8,14,0.2127,0.0,True,814.9
Avalanche,4242,68,3393.6,14,0.2071,0.0,True,815.8
NormalizedAvalanche,4242,68,3458.62,13,0.2008,0.0,True,816.9
PPO,4242,69,27683.43,60,0.2878,17237.7,False,708.6
MinimumOnly,4242,69,27750.14,60,0.2878,17304.41,False,708.2
Snowball,4242,69,27617.13,60,0.2877,17171.4,False,709.0
Avalanche,4242,69,27617.13,60,0.2877,17171.4,False,709.0
NormalizedAvalanche,4242,69,27734.89,60,0.2878,17289.16,False,708.3
PPO,4242,70,1072.28,8,0.2266,0.0,True,812.6
MinimumOnly,4242,70,918.76,8,0.2007,0.0,True,816.9
Snowball,4242,70,1202.71,9,0.2188,0.0,True,813.9
Avalanche,4242,70,918.13,8,0.2415,0.0,True,810.1
NormalizedAvalanche,4242,70,948.25,7,0.2168,0.0,True,814.2
PPO,4242,71,10270.23,25,0.2179,0.0,True,814.0
MinimumOnly,4242,71,10935.1,24,0.2322,0.0,True,811.7
Snowball,4242,71,11466.93,24,0.2394,0.0,True,810.5
Avalanche,4242,71,10172.27,24,0.2293,0.0,True,812.2
NormalizedAvalanche,4242,71,10274.59,24,0.2258,0.0,True,812.7
PPO,4242,72,3014.56,12,0.1684,0.0,True,822.2
MinimumOnly,4242,72,3295.42,11,0.1872,0.0,True,819.1
Snowball,4242,72,3748.45,12,0.198,0.0,True,817.3
Avalanche,4242,72,3087.05,12,0.1748,0.0,True,821.2
NormalizedAvalanche,4242,72,3044.4,12,0.1655,0.0,True,822.7
PPO,4242,73,1545.06,14,0.1566,0.0,True,824.2
MinimumOnly,4242,73,1621.45,13,0.1675,0.0,True,822.4
Snowball,4242,73,1798.24,14,0.1783,0.0,True,820.6
Avalanche,4242,73,1592.63,13,0.1769,0.0,True,820.8
NormalizedAvalanche,4242,73,1602.11,13,0.1643,0.0,True,822.9
PPO,4242,74,1289.71,9,0.1677,0.0,True,822.3
MinimumOnly,4242,74,1231.4,8,0.1755,0.0,True,821.0
Snowball,4242,74,1566.44,9,0.2109,0.0,True,815.2
Avalanche,4242,74,1312.88,8,0.1973,0.0,True,817.4
NormalizedAvalanche,4242,74,1218.31,8,0.1689,0.0,True,822.1
PPO,4242,75,3697.66,14,0.2539,0.0,True,808.1
MinimumOnly,4242,75,4518.27,15,0.2397,0.0,True,810.5
Snowball,4242,75,5193.74,15,0.2567,0.0,True,807.6
Avalanche,4242,75,3806.1,15,0.2539,0.0,True,808.1
NormalizedAvalanche,4242,75,4060.08,14,0.2531,0.0,True,808.2
PPO,4242,76,1177.67,7,0.1211,0.0,True,830.0
MinimumOnly,4242,76,1262.56,5,0.1364,0.0,True,827.5
Snowball,4242,76,1749.65,6,0.1554,0.0,True,824.4
Avalanche,4242,76,1169.05,6,0.1418,0.0,True,826.6
NormalizedAvalanche,4242,76,1317.74,5,0.1448,0.0,True,826.1
PPO,4242,77,2050.87,19,0.2482,0.0,True,809.0
MinimumOnly,4242,77,2162.26,19,0.245,0.0,True,809.6
Snowball,4242,77,2033.28,19,0.2525,0.0,True,808.3
Avalanche,4242,77,2033.28,19,0.2525,0.0,True,808.3
NormalizedAvalanche,4242,77,2495.83,18,0.2564,0.0,True,807.7
PPO,4242,78,6583.35,28,0.2312,0.0,True,811.9
MinimumOnly,4242,78,9395.62,29,0.2353,0.0,True,811.2
Snowball,4242,78,7926.0,28,0.2393,0.0,True,810.5
Avalanche,4242,78,6573.03,28,0.2324,0.0,True,811.7
NormalizedAvalanche,4242,78,7441.14,28,0.2325,0.0,True,811.6
PPO,4242,79,13570.16,26,0.2257,0.0,True,812.8
MinimumOnly,4242,79,14655.91,26,0.2284,0.0,True,812.3
Snowball,4242,79,15568.12,27,0.2312,0.0,True,811.9
Avalanche,4242,79,13700.28,26,0.2297,0.0,True,812.1
NormalizedAvalanche,4242,79,14221.94,26,0.2265,0.0,True,812.6
PPO,4242,80,1580.59,10,0.2376,0.0,True,810.8
MinimumOnly,4242,80,1578.6,10,0.2363,0.0,True,811.0
Snowball,4242,80,1585.1,10,0.2361,0.0,True,811.0
Avalanche,4242,80,1497.62,10,0.2366,0.0,True,811.0
NormalizedAvalanche,4242,80,1490.96,10,0.2249,0.0,True,812.9
PPO,4242,81,7992.66,24,0.2619,0.0,True,806.8
MinimumOnly,4242,81,8122.65,24,0.2621,0.0,True,806.8
Snowball,4242,81,8000.28,24,0.2655,0.0,True,806.2
Avalanche,4242,81,8000.28,24,0.2655,0.0,True,806.2
NormalizedAvalanche,4242,81,8198.81,23,0.2723,0.0,True,805.1
PPO,4242,82,18884.2,60,0.3432,3814.29,False,766.9
MinimumOnly,4242,82,21003.72,60,0.3517,5934.63,False,750.9
Snowball,4242,82,21920.77,60,0.3576,7210.44,False,741.1
